Image url,Title,Design Type,Published,Published date,Total Applies,Total Usages
https://template.canva.com/EAFWz-jH9ys/1/0/300w-LZJQbYTPw8g.jpg,Blue Gold And Black Modern Business Solutions Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWzwtI2fA/1/0/300w-lXRoNQc3rmc.jpg,Black And Gold Modern Business Agency Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWz65A6dU/1/0/300w-s7uArWPNkaw.jpg,Gold And Dark Green Modern Business Conference Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWz2HxMJw/1/0/300w-j7Mn3sL07Cs.jpg,Purple Modern Business Marketing Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWzkBr1Xg/1/0/300w-Nhkyy8kK2qM.jpg,Orange Black And White Modern Business Conference Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWzo3OVR4/1/0/300w-K9NUbVenxDc.jpg,Dark Blue And Orange Modern Business Conference Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWzqXTB4I/1/0/300w-6OIP_01B_E0.jpg,Orange And Blue Modern Creative Business Agency Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWzsWJS3c/1/0/300w-USTCwYuUe_U.jpg,Blue And White Modern Business Marketing Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWzuGZb-w/1/0/300w-d4g8OWOT17Q.jpg,Blue Modern Business Solutions Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWzvboHQE/1/0/300w-Is9HyGMLj1g.jpg,Black And Orange Modern Digital Marketing Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWzqoj7pU/1/0/300w-nRwHPS6-MtY.jpg,Blue Modern Business Conference Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWzinsaPc/1/0/300w-8Mz7d4mY3oQ.jpg,Brown Minimalist Elegant Fashion Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWzmtQnFk/1/0/300w-R_8PTlU1Hng.jpg,Brown Minimalist Home Decoration Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWzrDXq4M/1/0/300w-w_M7j448AHY.jpg,Brown Modern Minimalist Coming Soon Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWzuqSty8/1/0/300w-s7dXEggdQog.jpg,Gray Modern Minimalist Luxury Outfit Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWzvGgOd0/1/0/300w-1BSUqISkOYc.jpg,Gray Modern Minimalist Extra Sale Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwvyqsl4/1/0/300w-NoPZLQY6TW8.jpg,Brown Minimalist Home Decoration Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwuculbA/1/0/300w-XZXWpSAoZxo.jpg,Brown Minimalist New Arrival Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwghfjZ8/1/0/300w-7n0ot2pVw_g.jpg,Black And White Minimalist Fashion Sale Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwhyhL8U/1/0/300w-FJIseH9sbd0.jpg,Blue And Gold Modern Apartment Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwv85TA0/1/0/300w-x_s7ah5I6ZM.jpg,Red And Gold Modern Apartment Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwcvICps/1/0/300w-wICYBLalTvM.jpg,Orange Modern We Are Hiring Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwTdzfNE/1/0/300w-65Y44U_XPrM.jpg,Blue Modern Travel Agency Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwRJwxSc/1/0/300w-StQgKktQw7I.jpg,Green Blue And Orange Modern Time To Travel Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwcNapwI/1/0/300w-LmMSnACqYXE.jpg,Pink Orange And Purple Modern Time To Travel Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwV2h-DA/1/0/300w-4kbWVmN7Nxg.jpg,Brown And White Modern Travel Agency Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwbXyVSQ/1/0/300w-AoGli7HZbMw.jpg,Blue White Modern Travel Agency Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwTtES1c/1/0/300w-tdbetFmLjLM.jpg,Blue Modern Travel Agency Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwY4wL1s/1/0/300w-XibrUfeIVwQ.jpg,Orange And White Modern Time To Travel Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwRQC1YY/1/0/300w-wu5U7f-CUpE.jpg,Blue And White Modern Travel Agency Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwWTB0GQ/1/0/300w-dWSR3snJlRA.jpg,Blue Orange And Gold Modern Travel Agency Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwR56bg0/1/0/300w-tgmNip4pB5M.jpg,Purple Modern Time To Travel Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwWgQQ0Y/1/0/300w-nfYs7vRUKUI.jpg,Pink Modern luxury fashion Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwUGjn6E/1/0/300w-ts30en-KDsc.jpg,Purple Modern Sneakers Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwSB6HTc/1/0/300w-pAQNz7M-VVI.jpg,Purple Modern Futuristic Virtual Reality Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwSyixzQ/1/0/300w-fO66EJKgON4.jpg,Purple Modern Futuristic Cyber Monday Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwfZUoi4/1/0/300w-qrAwRD_7tNE.jpg,Purple And Blue Modern Fashionable Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwSVvPts/1/0/300w-oVAhB5LAxss.jpg,Purple And Blue Modern Night Party Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwASnJhk/1/0/300w-_QNTQ4HiHoI.jpg,Colorful Modern We Are Hiring Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwC0fpZM/1/0/300w-DiuEDUNALA0.jpg,Blue Black And White Moden Business Conference poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwCFs1uo/1/0/300w-KniyIpOxeeg.jpg,Orange Black And White Modern Business Consulting Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwNVzfcE/1/0/300w-wJzk42IsrvE.jpg,Blue Modern Business Conference Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwKvEV0w/2/0/300w-Ev-C5ShbEDA.jpg,Blue And Orange Modern House For Sale Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWwFug_lU/1/0/300w-fIPvqD0Dvqc.jpg,Blue Modern Home For Sale Poster,Poster (Portrait),Profile Only,"Jan 5, 2023",0,0
https://template.canva.com/EAFWna-emj8/1/0/400w-cA_ThyNhbPs.jpg,Black Blue And Yellow Moden Business Conference Instagram Post,Instagram Post,Profile Only,"Jan 3, 2023",0,0
https://template.canva.com/EAFWnXyNudk/1/0/400w-quenKfIVpV4.jpg,Blue Modern Digital Marketing Agency Instagram Post,Instagram Post,Profile Only,"Jan 3, 2023",0,0
https://template.canva.com/EAFWDrNZJfY/1/0/400w-MM5n1H_yjwg.jpg,Colorful Gradient Business Bloggers Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWDYXCxq8/2/0/400w-47Z9diXMcS8.jpg,Green And Yellow Retro Giveaway Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWDZeyT-g/2/0/400w-1yc3u0C3aS8.jpg,Colorful Retro New Collection Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWDfZhGAo/1/0/400w-pyDPuxc3mlM.jpg,Black And Yellow Modern New Arrivals Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWDdBkDB4/1/0/400w-PxUQ9At4SDY.jpg,Colorful Modern Fashion Sale Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWDXtFDnU/1/0/400w-f6w28LvN6Ic.jpg,Blue Retro We Are Hiring Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWDfdV_dY/1/0/400w-3xvuz8OqAQA.jpg,Blue Retro New Collection Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWDdPINOo/1/0/400w-pfLoRY4-n84.jpg,Purple And Black Retro Cyber Monday Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWDcmdZq4/1/0/400w-sdKQTeGheXY.jpg,Colorful Retro We Are Hiring Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWDYjfa4c/2/0/400w-mJp8VvW_yZE.jpg,White Modern Sneakers Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWDf3NUuM/1/0/400w-82re8kEiZgA.jpg,Colorful Retro Modern Sneakers Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWDXlDwAw/1/0/400w-xJy_AMW_l_E.jpg,Black And Red Modern Black Friday Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWDNKiGXM/1/0/400w-XIT9iRxdzIk.jpg,Red And Black Modern Black Friday Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWDEEj2CI/1/0/400w-D-j1n65w7MI.jpg,Pink Gradient Modern Fashion Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWCy3DBOM/1/0/400w-M5s6lH99SKA.jpg,Blue And Orange Modern Digital Marketing Agency Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWCozWwKY/1/0/400w-uFIIeKn-PKg.jpg,Blue Modern Digital Marketing Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWCmAGCrA/1/0/400w-Y-RW9jJcc70.jpg,Blue Retro Giveaway Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWCpRAqH8/1/0/400w-hyPC_O6rhqI.jpg,Green Retro Cyberpunk We Are Hiring Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWCv58NUU/1/0/400w-eOZPsShXvw4.jpg,Purple Retro Cyberpunk Fashion Sale Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWCtS9DkY/1/0/400w-gaIb2gIZBgQ.jpg,Dark Red And Orange Retro We Are Hiring Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWCunnm5A/1/0/400w-lviJdppwFHk.jpg,Black Retro We Are Hiring Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWCqcJkqI/1/0/400w-z_REzg7eZpA.jpg,Purple And Blue Modern Cyber Monday Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWCsSN-f0/1/0/400w-seJMsLf1gjE.jpg,Brown Minimalist Fashion Sale Instagram post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWCbMGEMY/1/0/400w-0solXVCnO6k.jpg,Gray Minimalist Interior Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWCaxO7fE/1/0/400w-VBsMFxvK2e0.jpg,Blue Modern Travel Agency Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWCb8ijsg/1/0/400w-eNla6zTWvQ8.jpg,Blue And White Modern Travel Agency Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWCU4d_nQ/1/0/400w-cyo68q_CkLk.jpg,Orange And White Modern Travel Agency Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWCdeIwn0/1/0/400w-neiVf16UB20.jpg,Blue And Pink We Are Hiring Instgaram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWCdHda0Y/1/0/400w-xxDbngvVJ1s.jpg,Black Modern Photography Workshop Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFWCfgOgOo/1/0/400w-gf5lYMMDUig.jpg,Purple And Black Modern Photography Workshop Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFV_BoCE6Q/1/0/400w-ByHGYAxV5Tg.jpg,Pink Quiz Time Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFV_LTz2f0/1/0/400w-l95D2jXUB4E.jpg,Blue And Yellow Retro Quiz Time Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFV_IP6UBM/1/0/400w-fErLeG87d6o.jpg,Red Retro popular adventure movies Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFV_AYJJE0/1/0/400w-MWuZeFRah8Q.jpg,Brown And Black Retro Music Concert Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFV_BEx8_4/1/0/400w-qnOuCvVAQSQ.jpg,Green And White Modern Disco Party Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFV-8gaiLU/1/0/400w-Dzv8vEslIR4.jpg,Yellow And Black Retro Popular Movies Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFV-zZDCk8/1/0/400w-5LJjeXvlZqU.jpg,Colorful Retro We Are Hiring Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFV-0PBevw/1/0/400w-_JeSpqBO4LM.jpg,Yellow Retro Fashion Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFV-wVpV44/1/0/400w-KyuSn9WbekY.jpg,Black And Red Modern Car For Sale Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFV-8eS6nw/2/0/400w-ldcz_gvMYCY.jpg,Colorful Retro Music Festival Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFV-_pl7d0/2/0/400w-7sOmCNnk9IM.jpg,Pink Feminine Car For Sale Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFV-sOYkwI/1/0/400w-nHx-PrylcjA.jpg,Blue And Yellow Retro Music Festival Instagram Post,Instagram Post,Profile Only,"Dec 28, 2022",0,0
https://template.canva.com/EAFV-GYzxig/1/0/400w-cb5_SwwN7oY.jpg,colorful Retro 90s Music Festival Instagram Post,Instagram Post,Profile Only,"Dec 27, 2022",0,0
https://template.canva.com/EAFV-MpcwA4/1/0/400w-XH0o3K2SqiE.jpg,Cream And Black Retro Music Concert Instagram Post,Instagram Post,Profile Only,"Dec 27, 2022",0,0
https://template.canva.com/EAFV-FpG0MU/1/0/400w-vJiQYdSwPBc.jpg,Cream Blue And Pink Retro Fashion Instagram Post,Instagram Post,Profile Only,"Dec 27, 2022",0,0
https://template.canva.com/EAFV92so9os/2/0/400w-PSXLP2cq1s8.jpg,Blue and White Modern Business Agency Instagram Post,Instagram Post,Profile Only,"Dec 27, 2022",0,0
https://template.canva.com/EAFV9392iPE/1/0/400w-PdTsXvMZYpE.jpg,Brown Modern New Collection Furniture Instagram Post,Instagram Post,Profile Only,"Dec 27, 2022",0,0
https://template.canva.com/EAFV93lOhpM/2/0/400w-94AzIKWSKno.jpg,Brown Modern Pizza Extra Cheese Instagram Post,Instagram Post,Profile Only,"Dec 27, 2022",0,0
https://template.canva.com/EAFV9xBz4t4/2/0/400w-5g9FYxDlSqQ.jpg,Brown Elegant Fashion Sale Instagram Post,Instagram Post,Profile Only,"Dec 27, 2022",0,0
https://template.canva.com/EAFV9YhNhpQ/1/0/400w-jQr5c_7GOXk.jpg,Orange Modern Business Agency Instagram Post,Instagram Post,Profile Only,"Dec 27, 2022",0,0
https://template.canva.com/EAFV9P88c18/1/0/400w-mxFikXcaMtI.jpg,Blue Modern Business Strategy Instagram Post,Instagram Post,Profile Only,"Dec 27, 2022",0,0
https://template.canva.com/EAFUzs0SKHU/1/0/400w-mt5R6X-wJTk.jpg,Brown Minimalist Interior Bi-Fold Brochure,Bi-Fold Brochure (Landscape) 11 in x 8.5 in,Profile Only,"Dec 15, 2022",0,0
https://template.canva.com/EAFUzvBvY5I/1/0/400w-BywyfrSaYsA.jpg,Beige Minimalist Home Decorative Bifold Brochure,Bi-Fold Brochure (Landscape) 11 in x 8.5 in,Profile Only,"Dec 15, 2022",0,0
https://template.canva.com/EAFUzLtxAkE/1/0/400w-FP8w0I2aiQQ.jpg,Brown And White Modern Fashion Instagram Post,Instagram Post,Profile Only,"Dec 15, 2022",0,0
https://template.canva.com/EAFUzEaNPBc/2/0/400w-hsRQCqdkhIQ.jpg,Brown Bohemian Natural Beauty Skincare Instagram Post,Instagram Post,Profile Only,"Dec 15, 2022",0,0
https://template.canva.com/EAFUbpcCzSA/1/0/400w-kL0zIWAYkxU.jpg,Brown And White Modern Big Sale Instagram Post,Instagram Post,Profile Only,"Dec 11, 2022",1,0
https://template.canva.com/EAFUXNZuDbA/1/0/309w-ipCE3C2L89c.jpg,Beige Simple Workout Planner,Spiral Notebook,Profile Only,"Dec 10, 2022",0,0
https://template.canva.com/EAFUVm8Dg5E/1/0/309w-9R1fOFIO9Ic.jpg,Cream And Brown Bohemian Weekly Planner,Spiral Notebook,Profile Only,"Dec 10, 2022",0,0
https://template.canva.com/EAFUVhbavmU/2/0/309w--A29egIuVXA.jpg,Brown And Cream Bohemian Weekly Planner,Spiral Notebook,Profile Only,"Dec 10, 2022",0,0
https://template.canva.com/EAFUVUlD46U/1/0/400w-ApJPFrP-Ems.jpg,Brown And White Minimalist Inspirational Quotes Instagram Post,Instagram Post,Profile Only,"Dec 10, 2022",0,0
https://template.canva.com/EAFUQ9emKFI/2/0/400w-kHxh2noPTnI.jpg,Brown Minimalist Inspirational Quotes Instagram Post,Instagram Post,Profile Only,"Dec 9, 2022",0,0
https://template.canva.com/EAFUQdwmDlw/1/0/400w-bppubi3veJk.jpg,Brown And White Modern Good Morning Instagram Post,Instagram Post,Profile Only,"Dec 9, 2022",0,0
https://template.canva.com/EAFUQc0_YQs/1/0/400w-PRvlu-yS7ZA.jpg,Brown Minimalist Natural Beauty Skincare Instagram Post,Instagram Post,Profile Only,"Dec 9, 2022",0,0
https://template.canva.com/EAFUQRAJc_Y/1/0/400w-WLUvIn-dl7E.jpg,Beige Minimalis Beauty Skincare Instagram Post,Instagram Post,Profile Only,"Dec 9, 2022",0,0
https://template.canva.com/EAFULYBQn4Y/1/0/400w-UxLk7neHIj8.jpg,Brown Minimalist Luxury Fashion Sale Instagram Post,Instagram Post,Profile Only,"Dec 8, 2022",0,0
https://template.canva.com/EAFUJ11n5A0/1/0/400w-umidZImQkLo.jpg,Green Minimalist Budget Pie Chart Graph,Graph,Profile Only,"Dec 8, 2022",0,0
https://template.canva.com/EAFUJkDjBIk/1/0/283w-SO4kfTDhuUs.jpg,Brown Minimalist New Style Newsletter,A4,Profile Only,"Dec 8, 2022",0,0
https://template.canva.com/EAFUJBPEVgI/1/0/283w-6cIVrPpA0m8.jpg,Beige simple elegant outfit newsletter,A4,Profile Only,"Dec 8, 2022",0,0
https://template.canva.com/EAFUJIdmzzY/1/0/283w-umoRNRviA9c.jpg,Brown Modern Fashion Collection Newsletter,A4,Profile Only,"Dec 8, 2022",0,0
https://template.canva.com/EAFUFh0ZegA/1/0/400w-Ql7Y5_oLd54.jpg,Brown Modern New Arrival Instagram Post,Instagram Post,Profile Only,"Dec 7, 2022",0,0
https://template.canva.com/EAFUFh3knW4/1/0/400w-UoMYsoE-2jA.jpg,Gray Modern New Style Instagram post,Instagram Post,Profile Only,"Dec 7, 2022",0,0
https://template.canva.com/EAFUFUumL28/1/0/400w-HSJX4Jy2DY4.jpg,Brown Modern Fashion Syle Instagram Post,Instagram Post,Profile Only,"Dec 7, 2022",0,0
https://template.canva.com/EAFUFf6ALqM/1/0/400w-370Oe95SksM.jpg,Gray Minimalist Flash Sale Instagram Post,Instagram Post,Profile Only,"Dec 7, 2022",0,0
https://template.canva.com/EAFUFfcejVs/1/0/400w-J-AWbquuRhk.jpg,Gray Minimalist Big Sale Instagram Post,Instagram Post,Profile Only,"Dec 7, 2022",0,0
https://template.canva.com/EAFUEujtXUA/1/0/283w-OedXSWQLwxE.jpg,brown modern coffee menu,A4,Profile Only,"Dec 7, 2022",0,0
https://template.canva.com/EAFUEn0b0Gc/1/0/400w-vRFDorqcMSw.jpg,Brown Minimalist Elegant Fashion Sale Instagram Post,Instagram Post,Profile Only,"Dec 7, 2022",0,0
https://template.canva.com/EAFUDoFR0sU/1/0/400w-pFzxIbw3cHY.jpg,Brown Minimalist Flash Sale Instagram Post,Instagram Post,Profile Only,"Dec 7, 2022",0,0
https://template.canva.com/EAFUDOPi7ys/1/0/400w-hWSsbqaImro.jpg,purple modern Pie and Bar Chart Graph,Graph,Profile Only,"Dec 7, 2022",0,0
https://template.canva.com/EAFUDHRb1qY/1/0/400w-e3vh3uj8JRI.jpg,Orange Modern Budget Pie Chart Graph,Graph,Profile Only,"Dec 7, 2022",0,0
https://template.canva.com/EAFUDLBbBOk/1/0/400w-a-u24pS-6yQ.jpg,Purple Modern Budget Pie Chart Graph,Graph,Profile Only,"Dec 7, 2022",1,0
https://template.canva.com/EAFT-GqLQ8I/1/0/283w-1XQB9-i0l70.jpg,gray modern elegant fashion newsletter,A4,Profile Only,"Dec 6, 2022",0,0
https://template.canva.com/EAFT-JEcKNc/1/0/283w-SPCiho2K-eg.jpg,gray minimalist fashion style newsletter,A4,Profile Only,"Dec 6, 2022",0,0
https://template.canva.com/EAFT9KAyxgA/2/0/283w-IWJpJGQVyCQ.jpg,Black And Brown Modern Coffee Menu,A4,Profile Only,"Dec 6, 2022",0,0
https://template.canva.com/EAFT886QG58/1/0/283w-A7nBhXhFaOo.jpg,Brown Modern Real Estate Newsletter,A4,Profile Only,"Dec 6, 2022",0,0
https://template.canva.com/EAFT88LGK58/1/0/283w-WMFVf59wJDM.jpg,brown modern Business Company Newsletter,A4,Profile Only,"Dec 6, 2022",0,0
https://template.canva.com/EAFT89odnXw/1/0/283w-zDnp8ADfDFQ.jpg,Blue Modern Professional Business Newsletter,A4,Profile Only,"Dec 6, 2022",0,0
https://template.canva.com/EAFT8u90mO4/1/0/400w-N_Cnf6oaSZg.jpg,white and pink minimalist Natural Beauty Skincare instagram post,Instagram Post,Profile Only,"Dec 6, 2022",0,0
https://template.canva.com/EAFT8u6b-SQ/1/0/400w-Y_jREMwJfeE.jpg,white modern Winter Sale instagram post,Instagram Post,Profile Only,"Dec 6, 2022",0,0
https://template.canva.com/EAFT5ouTplM/1/0/400w-6qI2gvp-eHk.jpg,brown minimalist Big Sale instagram post,Instagram Post,Profile Only,"Dec 5, 2022",0,0
https://template.canva.com/EAFT5m3_TtA/1/0/400w-1_YnyAeM6nQ.jpg,cream minimalist Fashion Sale instagram post,Instagram Post,Profile Only,"Dec 5, 2022",0,0
https://template.canva.com/EAFT49Yz7Xk/1/0/400w-EOjZqPC4CQg.jpg,brown modern Winter Collection instagram post,Instagram Post,Profile Only,"Dec 5, 2022",0,0
https://template.canva.com/EAFT47olzLk/1/0/400w-CwaI1N0jmtA.jpg,gray minimalist New Collection instagram post,Instagram Post,Profile Only,"Dec 5, 2022",0,0
https://template.canva.com/EAFT4_LbHek/1/0/400w-v3_IwuUzzho.jpg,brown bohemian New Style instagram post,Instagram Post,Profile Only,"Dec 5, 2022",0,0
https://template.canva.com/EAFT4sWBajU/1/0/400w-oDs-nPMkUGQ.jpg,cream minimaist fashion sale instagram post,Instagram Post,Profile Only,"Dec 5, 2022",0,0
https://template.canva.com/EAFT3kGCzwA/1/0/400w-Jmz-4nLbzgQ.jpg,brown minimalist Luxury Fashion instagram post,Instagram Post,Profile Only,"Dec 5, 2022",0,0
https://template.canva.com/EAFTy5kpl-8/1/0/225w-4DoxRu26RGQ.jpg,yellow beautiful flowers phone wallpaper,Phone Wallpaper,Profile Only,"Dec 4, 2022",0,0
https://template.canva.com/EAFTyPTL-xA/1/0/400w-aLFw6NkaDlA.jpg,black modern Inspirational Quotes instagram post,Instagram Post,Profile Only,"Dec 4, 2022",0,0
https://template.canva.com/EAFTtZFvPoQ/1/0/400w-YbdMk_hH4xo.jpg,cream and pink bohemian Beauty Skincare instagram post,Instagram Post,Profile Only,"Dec 3, 2022",0,0
https://template.canva.com/EAFTtZ5qlm8/1/0/400w-l8uWT0k1AZQ.jpg,brown minimalist Natural Beauty Skincare instagram post,Instagram Post,Profile Only,"Dec 3, 2022",0,0
https://template.canva.com/EAFTq3mdvP4/1/0/400w--L5_ktQWRIM.jpg,white and brown modern good coffee instagram post,Instagram Post,Profile Only,"Dec 3, 2022",0,0
https://template.canva.com/EAFTq5gFQno/1/0/400w-bKwku4x6FSI.jpg,cream modern minimalist Flash Sale instagram post,Instagram Post,Profile Only,"Dec 3, 2022",0,0
https://template.canva.com/EAFTq3kYv-w/1/0/400w-8tWzSfHtKGk.jpg,balck and gray modern minimalist Big Sale instagram post,Instagram Post,Profile Only,"Dec 3, 2022",0,0
https://template.canva.com/EAFTqttEw3A/1/0/400w-naa5fRDOugY.jpg,brown minimalist spesial fashion sale instagram post,Instagram Post,Profile Only,"Dec 3, 2022",0,0
https://template.canva.com/EAFTS0egrk4/1/0/400w-4Gs7AIJFPR4.jpg,Green Bohemian Fashion Style Instagram Post,Instagram Post,Profile Only,"Nov 29, 2022",0,0
https://template.canva.com/EAFTOKH-3G0/1/0/400w-OmXDEF6_8RI.jpg,Gray Minimalist Furniture Instagram Post,Instagram Post,Profile Only,"Nov 28, 2022",0,0
https://template.canva.com/EAFTI6THwso/1/0/400w-WJi66TosGzo.jpg,Brown Bohemian Home Decoration Instagram Post,Instagram Post,Profile Only,"Nov 27, 2022",0,0
